customer_id,age,tenure_months,monthly_spend,support_tickets_90d,email_engagement,prior_discount_user,region,segment,region_north,region_south,region_west,segment_smallbiz,segment_enterprise,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift
780,67,25,65.12,1,0.2841,0,north,consumer,1,0,0,0,0,1,1,0.0,0.3770281794393547,0.31598627829917786,0.061041901140176824
3495,72,104,72.64,0,0.4862,0,south,enterprise,0,1,0,0,1,1,1,0.35,0.6153094383113452,0.5544344413886819,0.060874996922663294
3115,41,66,55.6,3,0.1329,0,north,consumer,1,0,0,0,0,0,0,0.18,0.2851914699363178,0.22435180751775505,0.06083966241856273
5340,46,107,77.93,1,0.0637,1,west,enterprise,0,0,1,0,1,0,1,0.0,0.41267159235038436,0.35200588331960275,0.06066570903078161
5889,57,105,102.64,0,0.5509,0,north,consumer,1,0,0,0,0,1,0,0.35,0.5657870869253735,0.505123017517381,0.060664069407992516
3625,66,83,128.76,0,0.4948,0,west,smallbiz,0,0,1,1,0,1,0,0.57,0.6417626636624275,0.5811215970638762,0.060641066598551285
9707,38,30,84.58,0,0.1659,0,east,consumer,0,0,0,0,0,0,0,0.0,0.297169438666144,0.23657254165664143,0.06059689700950255
3366,62,55,193.29,3,0.4701,0,west,smallbiz,0,0,1,1,0,1,1,0.87,0.5586304344396686,0.4981069242125745,0.060523510227094124
2176,62,33,148.59,2,0.4104,0,west,smallbiz,0,0,1,1,0,1,1,0.4,0.4932823019107256,0.43276710887092623,0.06051519303979935
3549,37,37,77.15,0,0.4164,1,west,consumer,0,0,1,0,0,1,0,0.3,0.4124404093542366,0.3519405929109668,0.060499816443269794
10028,60,35,93.95,2,0.3472,1,north,consumer,1,0,0,0,0,0,0,0.48,0.46956040641969615,0.4090678433115589,0.060492563108137276
9254,67,29,111.78,2,0.1794,0,north,consumer,1,0,0,0,0,1,0,0.18,0.38667569734770074,0.32618894881254634,0.0604867485351544
2766,50,114,100.45,2,0.5756,0,north,consumer,1,0,0,0,0,1,1,0.53,0.5235844619358115,0.4631078606747213,0.060476601261090224
11760,36,75,206.23,0,0.6229,0,south,smallbiz,0,1,0,1,0,1,1,0.39,0.6319477054154878,0.5715554776962962,0.060392227719191616
1809,25,9,189.46,3,0.3272,0,south,consumer,0,1,0,0,0,0,1,0.35,0.3220250975698097,0.2617440142205531,0.06028108334925658
9605,44,10,217.42,4,0.0712,0,east,smallbiz,0,0,0,1,0,0,0,0.57,0.32309062946762174,0.26292129984714907,0.06016932962047267
5836,67,27,61.74,1,0.0951,0,east,consumer,0,0,0,0,0,0,1,0.0,0.3406642304385482,0.28055308637859466,0.06011114405995355
453,48,103,86.38,2,0.29,1,north,consumer,1,0,0,0,0,0,0,0.18,0.38788642073588914,0.32794518880671164,0.059941231929177496
1811,34,78,119.2,1,0.5667,0,south,consumer,0,1,0,0,0,0,0,0.35,0.5423197097053495,0.4823847659581322,0.059934943747217306
2413,72,74,92.27,1,0.7704,0,east,consumer,0,0,0,0,0,1,0,0.35,0.6760783879567438,0.6161500141195926,0.059928373837151216
9349,22,54,58.59,1,0.1823,1,west,smallbiz,0,0,1,1,0,1,1,0.52,0.3955348916878369,0.33575128592116005,0.05978360576667685
2037,53,63,79.58,2,0.371,1,south,smallbiz,0,1,0,1,0,0,0,0.7,0.4692144405340763,0.4094554844333763,0.05975895610069998
5741,62,92,127.01,4,0.2927,0,north,consumer,1,0,0,0,0,0,0,-0.12,0.3599132805015745,0.30015730013674236,0.05975598036483215
7508,62,3,102.09,1,0.1801,0,east,smallbiz,0,0,0,1,0,1,1,0.57,0.34927513399541366,0.2895522775834073,0.059722856412006364
2321,26,120,122.57,3,0.3158,0,east,smallbiz,0,0,0,1,0,0,1,0.1,0.39363450665755645,0.33391620547689355,0.0597183011806629
11826,50,111,185.02,2,0.3665,1,east,smallbiz,0,0,0,1,0,1,0,0.22,0.5854153504606394,0.5257200973333328,0.05969525312730661
3266,56,107,94.1,2,0.2987,1,north,smallbiz,1,0,0,1,0,1,0,0.4,0.511492210632824,0.45185279066980094,0.05963941996302308
9316,26,92,180.15,2,0.342,1,north,consumer,1,0,0,0,0,0,0,0.0,0.49187939223286664,0.43228419195002715,0.05959520028283949
467,30,99,99.97,5,0.1096,1,east,consumer,0,0,0,0,0,1,0,0.18,0.3260837791278028,0.2665576356013974,0.059526143526405395
7418,45,95,116.28,2,0.2852,0,south,smallbiz,0,1,0,1,0,0,1,0.1,0.38814190924131503,0.3287149286933865,0.059426980547928554
3947,22,86,60.79,1,0.4749,0,north,smallbiz,1,0,0,1,0,0,0,0.57,0.44725251290877294,0.3878499443356566,0.05940256857311632
9905,55,83,173.99,3,0.4547,0,west,enterprise,0,0,1,0,1,0,1,0.53,0.5267534157055551,0.4673529823519126,0.059400433353642534
11522,25,52,140.63,3,0.228,0,east,consumer,0,0,0,0,0,0,0,0.18,0.32953024841347806,0.27028689277510554,0.05924335563837252
8893,58,84,178.45,0,0.4954,0,north,consumer,1,0,0,0,0,1,0,0.35,0.6233302173966606,0.564091635191914,0.05923858220474665
11499,23,75,169.03,3,0.4204,1,west,consumer,0,0,1,0,0,0,0,0.18,0.4654321723455639,0.40621069762069084,0.05922147472487305
2785,71,16,105.25,2,0.1372,0,west,consumer,0,0,1,0,0,0,0,0.53,0.37669643423258553,0.3174786179736918,0.05921781625889372
11863,56,35,150.72,1,0.0617,1,south,enterprise,0,1,0,0,1,1,0,0.3,0.48005555319691456,0.42092856543128376,0.0591269877656308
2715,48,33,84.12,2,0.2481,1,south,consumer,0,1,0,0,0,1,0,0.48,0.3334884553362832,0.2744881870848467,0.059000268251436505
1721,25,40,197.77,1,0.4862,0,east,smallbiz,0,0,0,1,0,1,0,0.69,0.5462502392534142,0.48733407441036614,0.05891616484304807
7565,36,45,66.0,1,0.1299,0,east,consumer,0,0,0,0,0,0,0,0.0,0.2996814746214918,0.2408275643717903,0.05885391024970152
6889,26,59,99.5,2,0.0821,1,east,consumer,0,0,0,0,0,1,0,0.48,0.38722028712842727,0.3283789720263776,0.05884131510204965
9613,25,3,84.26,1,0.3079,0,south,enterprise,0,1,0,0,1,0,0,0.35,0.28331678044438374,0.22476317200341464,0.0585536084409691
10723,22,118,127.63,3,0.3376,1,west,consumer,0,0,1,0,0,0,1,0.18,0.4370635200584579,0.3788476655224355,0.058215854536022404
10631,28,113,133.56,0,0.6804,0,south,smallbiz,0,1,0,1,0,1,1,0.57,0.6245886337686564,0.5664172438493484,0.058171389919307925
4521,75,61,88.4,1,0.5504,0,east,smallbiz,0,0,0,1,0,0,0,0.87,0.625770514402634,0.567615261852117,0.05815525255051701
6253,36,84,138.12,1,0.2865,1,east,enterprise,0,0,0,0,1,0,1,0.0,0.48176287866938755,0.42379044086196493,0.05797243780742262
4724,23,109,194.61,1,0.9408,0,east,smallbiz,0,0,0,1,0,0,0,0.39,0.6438032929162691,0.5860077294368015,0.05779556347946768
3844,37,48,150.8,3,0.31,0,east,consumer,0,0,0,0,0,0,0,0.18,0.35158376960737986,0.29390333255909723,0.05768043704828263
2736,28,95,173.53,0,0.7131,0,east,smallbiz,0,0,0,1,0,1,1,0.57,0.6489160805631887,0.5912394904616868,0.057676590101501946
219,45,113,179.79,0,0.2401,1,north,smallbiz,1,0,0,1,0,0,0,0.22,0.5901457527674273,0.5325501546157385,0.0575955981516888
3884,46,44,104.55,2,0.4065,1,east,consumer,0,0,0,0,0,1,0,0.48,0.4823540497284007,0.4247786212535477,0.057575428474852974
9092,36,102,120.72,1,0.4936,0,north,consumer,1,0,0,0,0,0,1,0.35,0.5362585229073848,0.47872857117496664,0.057529951732418205
8301,75,2,129.0,2,0.1677,0,west,smallbiz,0,0,1,1,0,0,1,0.75,0.39578679864040467,0.3383756491080359,0.057411149532368755
6408,56,43,116.81,0,0.1424,1,south,smallbiz,0,1,0,1,0,0,0,0.52,0.5120648016820188,0.4546685540695601,0.05739624761245876
10954,32,19,65.34,1,0.3793,0,south,consumer,0,1,0,0,0,0,0,0.35,0.27757487656144786,0.22049590625680868,0.05707897030463918
9653,67,75,94.68,0,0.5278,0,west,smallbiz,0,0,1,1,0,1,1,0.57,0.6368432309003333,0.5797655634941673,0.057077667406166044
7947,60,70,81.8,0,0.215,1,east,smallbiz,0,0,0,1,0,1,1,0.52,0.49143249051260396,0.4345012519427747,0.056931238569829234
4497,39,60,60.57,3,0.0433,0,east,consumer,0,0,0,0,0,1,1,0.18,0.2617771694996493,0.2049918052611621,0.05678536423848721
10813,48,49,153.14,2,0.2846,0,east,consumer,0,0,0,0,0,1,0,0.18,0.419322784435507,0.36254459736242545,0.056778187073081576
3449,54,96,154.03,1,0.3679,1,north,consumer,1,0,0,0,0,1,0,0.0,0.5571254279992479,0.5003693353326346,0.0567560926666133
1315,70,95,142.04,3,0.5252,0,east,smallbiz,0,0,0,1,0,0,1,0.75,0.6069164122576437,0.5502045125384059,0.056711899719237846
6169,66,106,95.37,3,0.5999,0,east,consumer,0,0,0,0,0,0,0,0.53,0.5336121890029795,0.47690596656295126,0.05670622244002821
5591,25,46,184.0,4,0.2779,1,south,enterprise,0,1,0,0,1,0,0,0.3,0.38675155815673545,0.33009918383526743,0.056652374321468024
344,49,51,109.17,1,0.2813,0,west,smallbiz,0,0,1,1,0,0,0,0.22,0.4718433823228198,0.4152079047557372,0.05663547756708259
2335,51,79,155.8,1,0.0673,1,east,consumer,0,0,0,0,0,0,0,0.0,0.49885928343970437,0.44223007630832095,0.05662920713138342
8188,31,77,175.21,4,0.0443,1,west,consumer,0,0,1,0,0,0,0,0.18,0.3703011109848678,0.3136940176702124,0.05660709331465541
10765,70,56,120.74,0,0.2242,1,west,smallbiz,0,0,1,1,0,1,1,0.52,0.5483182836822568,0.4917255404528287,0.05659274322942809
5659,49,87,88.87,3,0.3702,1,north,consumer,1,0,0,0,0,0,0,0.18,0.4185841409734249,0.36201895361698105,0.056565187356443836
5594,55,58,183.79,1,0.4777,0,east,consumer,0,0,0,0,0,0,1,0.47,0.5561857308252178,0.49982535916921145,0.05636037165600638
4067,67,97,115.52,2,0.7274,0,east,consumer,0,0,0,0,0,0,0,0.53,0.6384372962367089,0.5821735931555414,0.05626370308116746
7131,38,120,82.26,1,0.3363,1,north,consumer,1,0,0,0,0,1,0,0.0,0.3966833415028404,0.340679104290261,0.05600423721257941
1289,26,89,69.73,3,0.3877,1,north,consumer,1,0,0,0,0,0,1,0.18,0.34483630884100963,0.2888742711580866,0.055962037682923016
6339,65,87,175.92,1,0.6234,0,west,consumer,0,0,1,0,0,1,1,0.35,0.6443297923996412,0.5884407189708295,0.055889073428811664
10684,23,22,225.52,1,0.0863,0,east,smallbiz,0,0,0,1,0,0,1,0.39,0.40116495501469984,0.34541560763532536,0.05574934737937448
9292,75,39,151.08,1,0.3053,1,east,consumer,0,0,0,0,0,0,1,0.3,0.560123914401203,0.5043798778077149,0.055744036593488144
4260,22,53,125.01,3,0.2795,0,east,consumer,0,0,0,0,0,1,0,0.18,0.32566773431594526,0.27002679768535237,0.055640936630592885
4465,45,74,104.12,3,0.4099,1,west,enterprise,0,0,1,0,1,1,1,0.18,0.4715257523221026,0.4159253487794445,0.055600403542658106
4228,54,88,147.15,3,0.1699,0,east,consumer,0,0,0,0,0,0,0,-0.12,0.353872252788874,0.2983900444775,0.055482208311374015
91,44,56,168.77,4,0.141,0,south,smallbiz,0,1,0,1,0,1,0,0.4,0.3366434693726711,0.28116586535942917,0.05547760401324192
10535,70,78,89.65,1,0.5704,0,west,consumer,0,0,1,0,0,0,1,0.35,0.6066582205130038,0.5511958190418185,0.05546240147118531
9068,47,87,166.27,2,0.6106,0,east,consumer,0,0,0,0,0,1,1,0.53,0.5697632163510923,0.5143048685074637,0.055458347843628575
11822,73,108,87.07,1,0.7622,0,west,smallbiz,0,0,1,1,0,0,1,0.57,0.6569792339915893,0.6015776368085816,0.055401597183007745
3012,48,89,76.38,3,0.0835,1,south,consumer,0,1,0,0,0,1,1,0.18,0.32002398685000316,0.2648536868026561,0.055170300047347076
4090,74,112,88.14,2,0.6301,0,east,enterprise,0,0,0,0,1,1,1,0.53,0.6322749530531219,0.577117384996948,0.05515756805617389
9993,71,68,99.03,4,0.3075,1,north,smallbiz,1,0,0,1,0,0,1,0.7,0.48719264204216556,0.43203509834219583,0.055157543699969724
5370,36,30,78.06,3,0.0689,0,south,consumer,0,1,0,0,0,1,0,0.18,0.2135715845526433,0.15846215675973588,0.05510942779290742
52,31,105,184.22,0,0.3232,1,north,consumer,1,0,0,0,0,1,1,-0.18,0.511474506710294,0.4564409263056183,0.055033580404675764
2777,49,58,103.78,3,0.2035,1,south,consumer,0,1,0,0,0,1,0,0.48,0.3761473757009926,0.32111872013128445,0.05502865556970815
1242,63,98,200.35,1,0.5046,0,north,consumer,1,0,0,0,0,0,0,0.17,0.628709150585153,0.5737468355194351,0.054962315065717915
1691,63,95,124.23,0,0.3214,1,east,consumer,0,0,0,0,0,0,0,0.0,0.5473194423836332,0.49248830657746273,0.05483113580617044
700,26,83,121.59,1,0.2735,0,south,smallbiz,0,1,0,1,0,0,0,-0.08,0.4144833185973749,0.35981534962142175,0.05466796897595316
1680,49,108,122.02,2,0.1507,1,west,consumer,0,0,1,0,0,0,1,0.18,0.456618588547392,0.40203076232936863,0.05458782621802338
8741,22,77,171.11,1,0.373,1,east,consumer,0,0,0,0,0,0,1,0.0,0.5070556661713633,0.45256342295785645,0.054492243213506875
6179,64,89,167.69,1,0.6223,0,south,consumer,0,1,0,0,0,1,1,0.35,0.6220710802638305,0.5676826998923534,0.054388380371477085
10291,38,51,99.05,5,0.1786,0,north,smallbiz,1,0,0,1,0,1,0,0.4,0.31593689923145885,0.26156513175213475,0.054371767479324096
281,36,83,218.69,4,0.1207,1,north,consumer,1,0,0,0,0,1,0,0.0,0.3896968125538378,0.3353534454786752,0.05434336707516263
6382,31,56,123.01,1,0.1997,1,south,consumer,0,1,0,0,0,0,0,0.3,0.4503475381173654,0.3960541406006172,0.054293397516748165
7305,71,37,118.7,1,0.3,1,east,consumer,0,0,0,0,0,1,0,0.3,0.5203514114681151,0.4662369121773888,0.05411449929072637
4615,51,51,126.55,1,0.1093,1,south,consumer,0,1,0,0,0,1,0,0.3,0.4693158268805747,0.4152787302133914,0.054037096667183315
11466,58,116,145.47,4,0.3393,0,south,smallbiz,0,1,0,1,0,1,0,0.1,0.39569989175433745,0.3416854820608,0.054014409693537435
4168,30,70,134.63,1,0.1693,1,north,consumer,1,0,0,0,0,1,0,0.3,0.4691668289127272,0.41517183311311967,0.05399499579960754
11447,57,30,93.85,1,0.3006,1,west,consumer,0,0,1,0,0,0,1,0.3,0.4541665208233456,0.40031245067236637,0.053854070150979205
1343,27,30,107.44,1,0.2793,0,east,consumer,0,0,0,0,0,0,0,0.0,0.35490573650420537,0.3011546592219711,0.05375107728223427
4140,48,118,105.05,1,0.5479,0,west,consumer,0,0,1,0,0,1,1,0.35,0.5287898898274124,0.4751567236643347,0.05363316616307767
1756,38,40,161.93,3,0.3604,0,east,consumer,0,0,0,0,0,1,0,0.18,0.35721210796723163,0.30359227394923605,0.05361983401799558
5408,65,42,152.59,2,0.237,1,north,enterprise,1,0,0,0,1,1,1,0.48,0.5354271484714441,0.4818948371256831,0.05353231134576103
27,43,21,90.62,3,0.3953,0,south,consumer,0,1,0,0,0,0,1,0.53,0.2672823437573789,0.21396753973783503,0.05331480401954389
7886,31,95,172.25,2,0.4781,0,north,consumer,1,0,0,0,0,1,0,0.53,0.5360876006544522,0.48284390754733975,0.05324369310711241
4689,21,67,106.12,2,0.4729,0,north,consumer,1,0,0,0,0,1,1,0.83,0.4770321067675074,0.423835416854432,0.05319668991307541
6379,52,58,103.68,3,0.171,0,east,smallbiz,0,0,0,1,0,1,0,0.4,0.33211619924061414,0.2790393867936935,0.05307681244692064
9150,67,99,89.0,1,0.6779,0,south,consumer,0,1,0,0,0,1,0,0.35,0.6046090864896831,0.5515513675544615,0.0530577189352216
6174,32,32,76.52,0,0.247,0,east,consumer,0,0,0,0,0,0,0,0.0,0.30182034183229806,0.24887535037280656,0.0529449914594915
3323,64,21,98.77,1,0.3438,0,east,consumer,0,0,0,0,0,1,1,0.35,0.38246646080528685,0.32954628843827055,0.052920172367016294
5085,49,35,84.84,2,0.4424,0,west,smallbiz,0,0,1,1,0,0,0,0.4,0.40727695004457004,0.35436708632641384,0.0529098637181562
7912,53,58,57.76,1,0.2265,0,east,enterprise,0,0,0,0,1,0,1,0.0,0.37996449045505293,0.3270676422997546,0.052896848155298326
5100,37,80,56.18,1,0.2641,1,west,consumer,0,0,1,0,0,1,0,0.0,0.34305370918502315,0.29024572729861503,0.05280798188640812
323,54,1,144.15,0,0.0117,0,east,consumer,0,0,0,0,0,1,1,0.35,0.3575067197971192,0.30476586218248913,0.05274085761463004
4131,21,45,269.97,1,0.3618,1,east,consumer,0,0,0,0,0,0,0,0.12,0.5140220713512057,0.46131244942204547,0.05270962192916023
4480,50,45,142.83,1,0.1878,1,east,consumer,0,0,0,0,0,1,1,0.3,0.49875505945413473,0.446138707070675,0.05261635238345974
11061,61,63,97.66,0,0.4761,0,west,smallbiz,0,0,1,1,0,0,0,0.87,0.5753485174388101,0.5228207937083421,0.05252772373046799
8209,38,98,80.27,2,0.3315,0,north,smallbiz,1,0,0,1,0,1,0,0.1,0.37583565412024444,0.32331926912659203,0.05251638499365241
6083,33,26,80.48,1,0.4234,0,north,consumer,1,0,0,0,0,1,0,0.0,0.32642445530281655,0.27397161258896974,0.052452842713846815
7195,61,98,166.94,0,0.5225,0,south,consumer,0,1,0,0,0,0,0,0.35,0.6029427027481734,0.5507426965709374,0.05220000617723597
9766,54,93,187.3,5,0.3916,1,south,consumer,0,1,0,0,0,0,0,0.0,0.44046490578720515,0.3882850585700458,0.05217984721715935
10134,55,108,136.05,1,0.5902,0,east,consumer,0,0,0,0,0,1,1,0.35,0.5575218769079501,0.5053936882402958,0.05212818866765423
7120,49,81,84.39,0,0.275,1,east,consumer,0,0,0,0,0,1,0,0.0,0.42013871857070956,0.3680377830661589,0.05210093550455064
8619,21,22,159.51,0,0.273,0,east,consumer,0,0,0,0,0,1,0,0.35,0.3613202018387963,0.3092529543546674,0.05206724748412894
3960,32,54,129.9,1,0.132,1,west,consumer,0,0,1,0,0,0,0,0.3,0.4527431421209779,0.40078957445587465,0.05195356766510323
9158,47,32,163.13,0,0.3885,0,west,enterprise,0,0,1,0,1,0,1,0.0,0.480884020667351,0.42938007501478365,0.05150394565256733
11521,58,88,117.8,1,0.5361,0,north,consumer,1,0,0,0,0,0,1,0.35,0.5670601168719536,0.5156479749088696,0.05141214196308397
6633,31,51,259.92,2,0.2335,0,south,smallbiz,0,1,0,1,0,1,1,0.22,0.45762142586539295,0.4063016526518187,0.05131977321357423
10308,32,91,138.02,0,0.248,1,south,smallbiz,0,1,0,1,0,1,1,0.22,0.5141852303613824,0.4629352372777119,0.05124999308367051
3543,25,30,163.3,3,0.3967,0,south,consumer,0,1,0,0,0,1,1,0.18,0.33877715122429436,0.28753201638795434,0.05124513483634002
6493,37,58,245.43,0,0.2992,1,east,consumer,0,0,0,0,0,0,1,0.12,0.5112571434950748,0.4600381855019997,0.051218957993075076
3091,39,109,54.69,2,0.1402,1,north,consumer,1,0,0,0,0,1,0,0.18,0.3187775076946588,0.26761482742056825,0.051162680274090544
10262,37,29,129.89,2,0.2758,0,east,consumer,0,0,0,0,0,1,0,0.18,0.33126864287742147,0.2802264299900061,0.051042212887415395
1397,55,60,77.55,3,0.4375,1,north,consumer,1,0,0,0,0,1,1,0.48,0.4246190105828604,0.37357844092499654,0.051040569657863855
1072,32,21,91.58,1,0.2533,0,south,consumer,0,1,0,0,0,1,0,0.35,0.294852111700908,0.24381719088861895,0.05103492081228908
11560,25,114,114.79,0,0.3345,1,west,enterprise,0,0,1,0,1,1,1,0.0,0.49533408893890546,0.44443585683015585,0.05089823210874961
9458,54,94,132.55,2,0.279,1,south,consumer,0,1,0,0,0,1,0,0.18,0.49132380193776415,0.4404422075459253,0.05088159439183887
9926,47,116,163.52,2,0.5785,0,north,consumer,1,0,0,0,0,1,0,0.53,0.566763227877178,0.5159551357896914,0.0508080920874866
10868,44,102,166.48,0,0.2607,1,west,consumer,0,0,1,0,0,1,0,0.0,0.519118163969238,0.46831565558291854,0.0508025083863195
7499,52,75,56.95,3,0.1082,0,north,consumer,1,0,0,0,0,1,0,-0.12,0.2978226997807037,0.24704251672875935,0.050780183051944344
4474,28,112,199.34,1,0.6782,0,west,smallbiz,0,0,1,1,0,1,0,0.39,0.6325533312551592,0.5819073604658151,0.050645970789344075
4433,70,88,84.06,0,0.6087,0,south,consumer,0,1,0,0,0,1,0,0.35,0.6095001181232814,0.5588548040528045,0.0506453140704769
9721,65,65,154.09,0,0.1096,1,east,smallbiz,0,0,0,1,0,1,1,0.52,0.5404722448175121,0.4898314345148513,0.05064081030266082
653,32,102,116.95,5,0.2689,0,south,consumer,0,1,0,0,0,1,0,-0.12,0.31479547468706826,0.26424237050767896,0.0505531041793893
4103,31,47,64.8,1,0.1875,0,east,consumer,0,0,0,0,0,0,0,0.0,0.3006000800409949,0.2500579761126244,0.050542103928370496
355,74,71,128.42,2,0.2529,1,north,smallbiz,1,0,0,1,0,0,0,0.7,0.5458928659684146,0.4955111730231283,0.05038169294528627
7492,60,96,173.63,1,0.3667,1,east,consumer,0,0,0,0,0,1,1,0.0,0.5612641305119335,0.5109115099924755,0.05035262051945799
4668,28,71,59.61,2,0.0639,0,west,smallbiz,0,0,1,1,0,0,1,0.4,0.3172147064190536,0.26688846688107715,0.050326239537976436
1489,27,116,119.56,2,0.3672,1,east,consumer,0,0,0,0,0,1,0,0.18,0.4514769011831274,0.401179850677346,0.05029705050578137
9240,49,94,50.47,5,0.3766,0,south,consumer,0,1,0,0,0,0,0,-0.12,0.29770681011449956,0.2474801041570253,0.05022670595747428
9491,33,119,298.53,0,0.5311,0,north,consumer,1,0,0,0,0,0,1,0.17,0.5890466390007983,0.5390110033619608,0.050035635638837506
8344,59,39,240.65,1,0.4616,0,west,consumer,0,0,1,0,0,0,1,0.47,0.5672362901533968,0.5172411817262398,0.04999510842715704
4626,42,4,240.18,4,0.1517,0,west,consumer,0,0,1,0,0,0,0,0.35,0.3060528129808112,0.2562306642784003,0.04982214870241092
9985,35,72,140.06,4,0.1178,0,east,consumer,0,0,0,0,0,0,0,0.18,0.2888234439598519,0.23906518280031228,0.0497582611595396
8318,45,39,88.67,0,0.4256,1,west,enterprise,0,0,1,0,1,0,1,0.3,0.46701151590165874,0.41727629869521,0.049735217206448745
8316,24,95,143.32,2,0.162,1,east,consumer,0,0,0,0,0,1,0,0.18,0.4195644265734543,0.3699633067692133,0.04960111980424098
6984,21,114,157.33,3,0.2531,1,east,enterprise,0,0,0,0,1,0,0,0.18,0.4116344850983188,0.3620342161849067,0.04960026891341207
6814,49,59,82.63,2,0.2814,0,west,consumer,0,0,1,0,0,0,1,0.18,0.3407074496962618,0.29117570721038566,0.04953174248587616
537,46,57,192.6,3,0.3804,0,west,consumer,0,0,1,0,0,1,0,0.0,0.4364170028563234,0.3869066157179598,0.04951038713836359
8567,63,85,147.71,2,0.3501,1,west,consumer,0,0,1,0,0,0,1,0.18,0.5438857602633421,0.4946022643530486,0.04928349591029352
2540,48,43,143.42,2,0.3429,0,north,consumer,1,0,0,0,0,1,1,0.18,0.4513794646198108,0.40217865306935097,0.049200811550459855
6824,28,43,64.85,1,0.2578,1,east,consumer,0,0,0,0,0,0,1,0.3,0.31974172963080416,0.2706936942088713,0.04904803542193287
2727,28,44,168.26,2,0.3366,1,south,consumer,0,1,0,0,0,0,0,0.48,0.47084340453273277,0.42190484223289243,0.04893856229984034
4222,49,36,224.06,2,0.3814,0,west,smallbiz,0,0,1,1,0,0,0,0.22,0.4888282719808561,0.4399420491843844,0.0488862227964717
7625,69,82,92.37,1,0.8035,0,east,smallbiz,0,0,0,1,0,1,1,0.57,0.6812928305269161,0.6326655075818469,0.04862732294506922
2856,25,20,148.66,0,0.0547,0,north,enterprise,1,0,0,0,1,1,0,0.35,0.35931339712992233,0.3110094123219379,0.048303984807984424
1322,36,40,127.67,1,0.352,0,west,consumer,0,0,1,0,0,0,0,0.0,0.42809662690401257,0.37980267384096705,0.048293953063045514
8037,73,59,132.88,7,0.195,0,west,smallbiz,0,0,1,1,0,0,0,0.4,0.4064167398796386,0.3581605414894188,0.04825619839021983
5603,21,115,80.48,2,0.1173,1,east,consumer,0,0,0,0,0,0,0,0.18,0.3222846837737621,0.2741000420546657,0.04818464171909642
837,65,15,87.67,1,0.3695,0,south,consumer,0,1,0,0,0,0,0,0.35,0.3625966220360053,0.3145879057382444,0.04800871629776088
6496,65,44,76.28,5,0.1552,1,south,smallbiz,0,1,0,1,0,0,0,0.7,0.374370396657803,0.3264636282478936,0.04790676840990937
10094,33,107,108.3,4,0.0659,0,east,smallbiz,0,0,0,1,0,1,0,0.1,0.3012979381073412,0.25344749735452776,0.04785044075281342
4254,39,51,83.02,3,0.3868,0,west,consumer,0,0,1,0,0,0,0,0.18,0.3295088164800829,0.2817083741654935,0.04780044231458941
228,52,115,77.99,2,0.459,0,east,smallbiz,0,0,0,1,0,0,0,0.75,0.47423320967283444,0.4264705797267569,0.04776262994607755
5779,59,64,99.24,4,0.1264,0,south,smallbiz,0,1,0,1,0,0,0,0.4,0.30593226261620443,0.25818966222603285,0.047742600390171586
7683,68,98,123.15,2,0.7378,0,east,consumer,0,0,0,0,0,0,0,0.53,0.6433465100535133,0.5957044097547362,0.047642100298777135
5347,48,55,116.56,1,0.3046,0,east,consumer,0,0,0,0,0,1,1,0.0,0.42114079381052205,0.3736076064508206,0.04753318735970147
4176,40,21,192.46,0,0.1864,0,south,enterprise,0,1,0,0,1,1,1,0.17,0.37967544149572885,0.33221323831097704,0.047462203184751806
10548,68,25,97.39,1,0.2202,0,north,smallbiz,1,0,0,1,0,1,0,0.22,0.3918457135968702,0.34443379531010077,0.04741191828676944
4697,25,23,100.36,2,0.3347,0,east,consumer,0,0,0,0,0,1,0,0.53,0.2975392216709811,0.250130996193373,0.047408225477608146
7794,38,79,138.27,2,0.1297,1,east,consumer,0,0,0,0,0,1,0,0.18,0.4272012932977206,0.37989160849430736,0.04730968480341324
6768,51,112,198.36,0,0.3451,1,east,smallbiz,0,0,0,1,0,1,0,0.04,0.6112833966433442,0.5641714719822917,0.04711192466105252
6955,44,107,85.76,1,0.2944,1,west,consumer,0,0,1,0,0,0,0,0.0,0.39776817453639507,0.3507587185808516,0.047009455955543455
2585,40,16,89.74,0,0.2861,0,south,consumer,0,1,0,0,0,0,0,0.35,0.2993925756375895,0.25238465095024126,0.04700792468734821
4017,35,49,127.73,1,0.4685,0,south,smallbiz,0,1,0,1,0,0,0,0.87,0.5314190412320243,0.4845046636507856,0.04691437758123873
109,46,32,94.73,2,0.1317,0,east,smallbiz,0,0,0,1,0,0,1,0.4,0.3183225376341539,0.2714109177846921,0.046911619849461794
9113,68,25,41.61,1,0.3295,0,west,consumer,0,0,1,0,0,0,0,0.0,0.4022211423170481,0.355348647837666,0.046872494479382076
5056,70,84,44.2,4,0.0578,1,west,smallbiz,0,0,1,1,0,0,0,0.4,0.40628662422240625,0.3596331955635547,0.046653428658851526
4506,41,88,132.07,4,0.1811,0,east,consumer,0,0,0,0,0,0,1,-0.12,0.2907237507128661,0.24408080479311436,0.04664294591975174
10639,63,98,195.01,0,0.6916,0,east,smallbiz,0,0,0,1,0,0,1,0.39,0.6812446286818995,0.6348578842950017,0.04638674438689783
4769,27,72,163.59,1,0.3576,1,west,consumer,0,0,1,0,0,1,1,0.3,0.49896014522383914,0.452668090339302,0.04629205488453714
