id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,customer_id,prior_accepts,accepted_any_prior,response_last_campaign,campaign_touch_total,children,total_spend,high_recency,web_loyal,store_loyal,deal_engaged,web_heavy,catalog_engaged,revenue_band,education_phd,education_master,education_graduation,married,single,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift
7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,7912,1,True,0,2,1,103,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.75,0.40965545977254225,0.23046900704285334,0.17918645272968892
3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,3595,0,False,0,1,1,1138,1,1,1,0,0,1,11,0,0,1,1,0,0,1,0.81,0.6862514288664258,0.5074675537809199,0.17878387508550586
1402,1954,Master,Married,66991.0,0,0,2012-09-11,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,3,11,0,1402,0,False,0,1,0,1253,1,0,1,1,0,1,11,0,1,0,1,0,1,1,1.03,0.6687089128223408,0.49008823419887154,0.17862067862346925
10270,1981,2n Cycle,Married,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,10270,0,False,0,1,1,66,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0.75,0.4253719023523409,0.2467751078214504,0.1785967945308905
8975,1968,Graduation,Married,19514.0,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,0,8975,1,True,0,2,2,69,0,0,0,1,1,0,11,0,0,1,1,0,0,0,0.8500000000000001,0.4151093249883929,0.2368204964771208,0.17828882851127212
6507,1980,Graduation,Single,30828.0,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,6507,0,False,0,1,1,56,1,0,0,0,0,0,11,0,0,1,0,1,1,0,0.97,0.4215144825460692,0.24414835699210286,0.17736612555396636
6518,1951,PhD,Widow,67680.0,0,1,2013-06-11,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,3,11,0,6518,0,False,0,1,1,606,1,1,1,0,0,1,11,1,0,0,0,1,1,0,0.5900000000000001,0.6284204261854103,0.4510994462455983,0.177320979939812
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,3598,0,False,0,1,1,606,0,0,1,1,0,0,11,0,0,1,1,0,1,1,0.5,0.5787493648386858,0.4014867661242186,0.1772625987144672
3158,1973,Graduation,Married,32300.0,1,0,2013-01-03,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,3,11,0,3158,0,False,0,1,1,39,1,0,0,0,1,0,11,0,0,1,1,0,0,0,0.72,0.3816229228535191,0.20521604293943788,0.17640687991408124
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,5107,1,True,0,2,2,49,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0.6,0.4025861655734538,0.22633214488940523,0.17625402068404855
5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,5332,0,False,0,1,0,1066,1,0,1,0,0,1,11,0,0,0,1,0,1,1,0.5900000000000001,0.7058288475492495,0.5295795735111639,0.17624927403808555
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,10477,0,False,0,1,1,102,1,0,0,0,0,0,11,1,0,0,1,0,0,0,0.75,0.44114231264082227,0.2649048206948978,0.17623749194592447
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,7101,0,False,0,1,1,1198,1,1,1,1,1,1,11,1,0,0,0,1,1,1,0.62,0.5777018250963682,0.4018381635562243,0.17586366154014393
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,8925,0,False,0,1,1,1012,0,1,1,1,0,1,11,0,1,0,1,0,1,1,0.5800000000000001,0.6330824912889566,0.4572400734155103,0.17584241787344623
5253,1956,Master,Together,54603.0,1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,5253,0,False,0,1,2,227,0,0,0,1,0,0,11,0,1,0,1,0,1,1,0.26,0.45985357417626566,0.284316171586523,0.17553740258974265
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,3830,0,False,0,1,2,459,0,0,1,0,0,1,11,0,1,0,1,0,0,1,0.12,0.5561145903392769,0.38077134189257106,0.17534324844670585
10196,1978,Graduation,Married,71427.0,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,10196,0,False,0,1,2,614,1,1,1,0,0,0,11,0,0,1,1,0,0,0,0.49,0.6217565930452966,0.44665550707329826,0.17510108597199836
4477,1958,Graduation,Together,69096.0,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,3,11,0,4477,0,False,0,1,1,653,1,1,1,0,0,0,11,0,0,1,1,0,0,1,0.67,0.6368773977819473,0.4618596769153574,0.1750177208665899
8933,1983,2n Cycle,Married,32146.0,1,0,2014-05-12,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11,0,8933,0,False,0,1,1,66,1,0,0,0,0,0,11,0,0,0,1,0,1,0,0.75,0.43650256136318377,0.26166241713288313,0.17484014423030064
851,1972,Master,Married,57136.0,1,1,2013-07-09,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,851,0,False,0,1,2,642,0,1,1,1,0,0,11,0,1,0,1,0,1,0,0.26,0.554017540893612,0.3803152864819895,0.17370225441162251
2406,1949,Graduation,Together,54591.0,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,2406,0,False,0,1,1,519,0,1,1,1,0,0,11,0,0,1,1,0,1,0,0.5,0.5389601871994466,0.3657033483080345,0.17325683889141208
9384,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,9384,0,False,0,1,2,606,0,0,1,1,0,0,11,0,0,1,1,0,0,0,0.32,0.5691498701262125,0.39620490459516366,0.17294496553104888
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,9805,0,False,0,1,1,660,0,1,1,1,0,0,11,0,1,0,1,0,1,1,0.44,0.5698148349321281,0.3969531023995357,0.17286173253259246
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,849,0,False,0,1,1,660,0,1,1,1,0,0,11,0,1,0,1,0,0,0,0.44,0.5698148349321281,0.3969531023995357,0.17286173253259246
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,7349,0,False,1,1,1,103,1,0,0,1,1,0,11,0,0,0,1,0,0,0,1.13,0.4350041649407823,0.26299023784104064,0.17201392709974167
5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,5429,0,False,0,1,1,183,1,0,0,0,0,0,11,1,0,0,1,0,1,0,0.45,0.46127076158467817,0.28929907680210143,0.17197168478257674
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,10905,0,False,1,1,2,252,1,0,1,1,1,0,11,0,0,1,1,0,0,0,0.87,0.4545695435898752,0.2834171009496805,0.17115244264019475
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,3,11,0,1012,0,False,0,1,1,884,1,1,1,1,0,0,11,0,0,1,0,1,1,0,0.95,0.5974808223776494,0.4265158399040751,0.17096498247357433
5512,1977,Master,Married,55842.0,0,1,2014-05-23,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,5512,0,False,0,1,1,518,1,1,1,0,0,0,11,0,1,0,1,0,1,0,0.61,0.5594360107015538,0.3886719408271431,0.17076406987441067
10548,1995,Graduation,Single,71163.0,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,10548,0,False,0,1,0,960,1,0,1,0,0,1,11,0,0,1,0,1,1,1,0.81,0.6826818680110691,0.5139107758692069,0.16877109214186226
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,2534,0,False,0,1,1,188,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.4329687834066707,0.26428494757489407,0.16868383583177665
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2587,0,False,0,1,1,20,1,0,0,0,0,0,11,1,0,0,1,0,1,0,0.75,0.39491242329384896,0.22630255490014534,0.16860986839370362
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,4712,0,False,0,1,0,82,1,0,0,0,0,0,11,0,0,0,1,0,0,1,0.75,0.4387849163619661,0.27052667701941074,0.16825823934255535
9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,9955,0,False,0,1,1,134,1,0,0,0,0,0,11,0,0,1,1,0,1,0,0.97,0.42776432835710504,0.2597303137045633,0.16803401465254175
3697,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,3697,0,False,0,1,1,134,1,0,0,0,0,0,11,0,0,1,1,0,1,1,0.97,0.42776432835710504,0.2597303137045633,0.16803401465254175
4023,1970,Graduation,Married,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,4023,0,False,1,1,1,115,1,0,0,1,1,0,11,0,0,1,1,0,1,1,1.35,0.4381671085175165,0.2703152729490587,0.16785183556845779
7873,1973,PhD,Together,63516.0,1,1,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,3,11,0,7873,0,False,0,1,2,300,1,0,1,1,0,0,11,1,0,0,1,0,1,1,0.55,0.536771846003704,0.37038566176214743,0.16638618424155655
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,310,0,False,0,1,1,573,0,0,1,1,0,1,11,0,1,0,1,0,1,0,0.5800000000000001,0.5834210378221305,0.4171587388841285,0.16626229893800198
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,3439,0,False,0,1,2,296,0,0,1,1,0,0,11,0,0,1,1,0,1,1,0.32,0.44194640897307846,0.27619585901142185,0.1657505499616566
1490,1962,Graduation,Married,55759.0,0,1,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,1490,0,False,0,1,1,854,0,1,1,1,1,1,11,0,0,1,1,0,0,1,0.39,0.5499165211163016,0.3847403911554162,0.16517612996088543
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,6521,0,False,0,1,0,1101,1,0,1,0,0,1,11,0,0,1,1,0,0,1,0.81,0.6904007429764231,0.5263595885295328,0.16404115444689027
4095,1971,Graduation,Married,37150.0,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,4095,0,False,0,1,1,467,0,0,1,1,0,1,11,0,0,1,1,0,0,0,0.94,0.4755544612060868,0.3117039949995129,0.1638504662065739
7787,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,7787,0,False,0,1,1,819,0,1,1,1,0,1,11,0,0,1,1,0,0,1,0.64,0.6143816535662703,0.45059743608795677,0.1637842174783135
2453,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,2453,0,False,0,1,1,819,0,1,1,1,0,1,11,0,0,1,1,0,1,1,0.64,0.6143816535662703,0.45059743608795677,0.1637842174783135
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2326,0,False,0,1,0,85,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.42859774589982635,0.2654155624130418,0.16318218348678454
1876,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,1876,0,False,0,1,0,85,1,0,0,0,0,0,11,0,0,1,1,0,1,1,0.97,0.42859774589982635,0.2654155624130418,0.16318218348678454
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,6347,0,False,0,1,1,36,1,0,0,0,1,0,11,0,0,0,0,1,0,0,0.5,0.34862618158917674,0.1858882618827878,0.16273791970638896
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,8486,0,False,0,1,1,367,1,1,0,1,1,0,11,0,1,0,1,0,0,0,0.94,0.45597616204356656,0.29370916128708724,0.16226700075647932
7786,1986,PhD,Single,29999.0,1,0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,7786,0,False,0,1,1,160,1,0,0,1,1,0,11,1,0,0,0,1,0,0,0.78,0.42373526036368236,0.26183067078397054,0.16190458957971182
5524,1957,Graduation,Single,58138.0,0,0,2012-09-04,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,0,3,11,1,5524,0,False,1,1,0,1617,0,1,0,1,0,1,11,0,0,1,0,1,0,1,0.99,0.6081170588775519,0.44629108106070275,0.1618259778168491
10581,1977,Graduation,Married,41124.0,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,10581,0,False,0,1,1,506,0,1,0,1,1,1,11,0,0,1,1,0,1,0,0.39,0.4735492124506852,0.31366695856894355,0.15988225388174165
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,535,0,False,0,1,0,778,1,0,1,0,0,1,11,0,0,1,0,1,1,1,0.81,0.6930167591593527,0.5331672138921196,0.15984954526723305
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,4096,0,False,0,1,1,187,1,0,0,1,0,0,11,0,1,0,0,1,1,0,0.89,0.4480866621591798,0.289321386015523,0.15876527614365682
3852,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,3852,0,False,0,1,2,964,0,1,1,1,0,0,11,0,1,0,1,0,0,1,0.26,0.6105381220594185,0.4523958610945805,0.15814226096483797
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,1000,0,False,0,1,2,964,0,1,1,1,0,0,11,0,1,0,1,0,1,0,0.26,0.6105381220594185,0.4523958610945805,0.15814226096483797
5074,1986,Master,Married,28072.0,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,5074,0,False,0,1,1,47,1,0,0,0,0,0,11,0,1,0,1,0,0,0,0.91,0.39651080497197017,0.23861336139642972,0.15789744357554045
3887,1970,Graduation,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,3887,0,False,1,1,1,106,1,0,0,0,1,0,11,0,0,1,0,1,0,1,1.0699999999999998,0.39918964164082427,0.24141526442609565,0.15777437721472862
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,1958,0,False,0,1,1,660,0,1,1,1,0,0,11,1,0,0,1,0,1,1,0.28,0.5527848325600693,0.3952534811538594,0.15753135140620989
3955,1965,Graduation,Divorced,4861.0,0,0,2014-06-22,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,3955,0,False,0,1,0,6,1,0,0,0,1,0,11,0,0,1,0,1,0,0,0.72,0.3487289815724926,0.191752164280571,0.1569768172919216
87,1981,2n Cycle,Married,27733.0,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,87,0,False,0,1,1,57,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0.75,0.39790435240964783,0.24105477191679592,0.15684958049285191
9432,1977,Graduation,Together,666666.0,1,0,2013-06-02,23,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,3,11,0,9432,0,False,0,1,1,62,1,0,0,1,0,0,11,0,0,1,1,0,1,1,0.95,0.5093482152253376,0.3530906811082723,0.15625753411706528
8755,1946,Master,Married,68657.0,0,0,2013-02-20,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,3,11,0,8755,0,False,0,1,0,1196,1,0,1,0,0,1,11,0,1,0,1,0,1,1,0.75,0.6224372234235204,0.46624922790729123,0.15618799551622914
4339,1970,PhD,Married,67353.0,0,1,2013-12-31,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,3,11,0,4339,0,False,0,1,1,913,0,1,1,1,0,1,11,1,0,0,1,0,1,1,0.42,0.6291626661039889,0.47421640822369443,0.15494625788029442
10832,1958,Graduation,Together,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,10832,0,False,0,1,0,467,1,1,1,0,0,0,11,0,0,1,1,0,0,0,0.67,0.5075208927380156,0.3531047434808613,0.1544161492571543
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,5011,0,False,0,1,1,928,0,1,0,0,0,1,11,0,0,1,0,1,1,0,0.36,0.582965206401103,0.428895954067132,0.15406925233397106
10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,10821,0,False,0,1,2,263,0,0,1,1,0,0,11,0,0,1,1,0,0,1,0.32,0.4393740295536184,0.28548999574867995,0.15388403380493842
7094,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,7094,0,False,0,1,1,1064,0,1,1,0,0,1,11,0,0,1,0,1,1,0,0.36,0.5978281516600745,0.4454603820686473,0.15236776959142723
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,10091,0,False,0,1,1,1067,0,1,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.5861174017154245,0.4342666549503735,0.151850746765051
8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,8923,0,False,1,1,0,1587,1,1,1,0,0,1,11,0,0,1,0,1,1,1,1.16,0.7415134432310498,0.5912361145954953,0.15027732863555454
4679,1977,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,4679,0,False,0,1,1,1092,0,1,1,1,0,1,11,0,1,0,1,0,1,1,0.5800000000000001,0.6452851050032363,0.4957157989703975,0.1495693060328388
3933,1980,Graduation,Together,44010.0,1,0,2012-10-13,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0,3933,0,False,0,1,1,662,0,1,1,1,1,0,11,0,0,1,1,0,1,1,0.25,0.46782382180662857,0.31903546572087055,0.14878835608575802
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,263,0,False,1,1,0,145,1,0,0,0,1,0,11,1,0,0,0,1,0,0,0.55,0.4289379070314517,0.280724051538784,0.1482138554926677
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,3839,0,False,0,1,2,88,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0.4000000000000001,0.381301548775491,0.23347134276322923,0.14783020601226177
3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,3551,0,False,0,1,1,198,1,0,1,0,0,0,11,0,1,0,1,0,1,1,0.61,0.5110203211489363,0.36344671978442755,0.1475736013645087
3136,1962,Master,Divorced,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,3,11,0,3136,0,False,0,1,1,663,0,1,1,1,0,1,11,0,1,0,0,1,0,0,0.5800000000000001,0.5831600326783728,0.4356900990444645,0.1474699336339083
4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,4603,0,False,0,1,1,656,0,1,1,0,0,1,11,1,0,0,1,0,1,1,0.14,0.5847246798207979,0.43773402578223036,0.14699065403856754
2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2964,0,False,0,1,0,72,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.4071173336133775,0.26036893946383544,0.14674839414954205
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,454,0,False,0,1,1,1135,0,1,1,0,0,1,11,0,0,1,1,0,1,0,0.36,0.6053663486363018,0.4592712725021795,0.14609507613412231
9653,1975,Graduation,Married,35797.0,0,1,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,9653,0,False,0,1,1,68,1,0,0,0,1,0,11,0,0,1,1,0,0,0,0.72,0.39745828421040413,0.2514046756305011,0.14605360857990302
1029,1970,PhD,Together,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,1029,0,False,0,1,1,279,1,1,1,0,0,0,11,1,0,0,1,0,1,0,0.45,0.5342715421911135,0.3884630346139719,0.1458085075771416
1241,1984,2n Cycle,Married,14796.0,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,1241,0,False,1,1,1,51,1,0,0,0,1,0,11,0,0,0,1,0,0,0,0.85,0.39205792058304256,0.24644649842912647,0.1456114221539161
2669,1993,Graduation,Single,74293.0,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,2669,0,False,0,1,0,1127,0,1,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.6413543222140677,0.49591788648073976,0.14543643573332798
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,5684,0,False,0,1,2,68,1,0,0,0,0,0,11,0,1,0,0,1,1,0,0.43,0.3956704076686852,0.25035762982663423,0.145312777842051
3436,1969,Graduation,Married,14045.0,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3436,0,False,0,1,1,20,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.3557340337538079,0.21044485953228578,0.14528917422152213
9799,1968,PhD,Divorced,83664.0,1,1,2013-05-08,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,9799,0,False,0,1,2,1173,0,0,1,1,0,0,11,1,0,0,0,1,0,0,0.1,0.5978679899384596,0.4527849984267711,0.14508299151168846
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,3479,1,True,0,2,0,50,0,0,0,0,0,0,11,0,0,1,0,1,1,0,1.0,0.36078722135694014,0.21584455702800198,0.14494266432893815
5185,1955,Graduation,Married,74268.0,0,0,2013-02-14,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,3,11,0,5185,0,False,0,1,0,892,0,0,1,0,0,1,11,0,0,1,1,0,1,1,0.36,0.6309683660799583,0.48630277352444656,0.14466559255551176
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,6200,0,False,0,1,1,901,0,1,1,0,0,1,11,0,0,1,1,0,0,1,0.36,0.6367455808000294,0.4925410710975008,0.14420450970252863
6445,1967,Graduation,Together,66825.0,0,0,2013-07-14,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,6445,0,False,0,1,0,858,0,0,1,0,0,1,11,0,0,1,1,0,0,1,0.36,0.6088295130171559,0.46473546370680857,0.14409404931034736
4971,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,4971,0,False,0,1,1,155,1,0,0,0,1,0,11,1,0,0,1,0,1,0,0.5,0.4056289817007593,0.261825138781667,0.14380384291909226
5049,1974,PhD,Together,30351.0,1,0,2013-06-06,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,3,11,0,5049,0,False,0,1,1,46,1,0,0,0,1,0,11,1,0,0,1,0,0,0,0.5,0.38165803318864167,0.23877635754253396,0.1428816756461077
6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,6398,0,False,0,1,1,50,1,0,0,0,1,0,11,0,0,0,1,0,1,0,0.5,0.38550032646468374,0.2426353723326857,0.14286495413199804
3083,1974,Graduation,Married,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,3083,0,False,0,1,2,373,0,1,1,1,0,0,11,0,0,1,1,0,1,0,0.32,0.4527763412605919,0.31005075214884525,0.14272558911174665
