id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,customer_id,prior_accepts,accepted_any_prior,response_last_campaign,campaign_touch_total,children,total_spend,high_recency,web_loyal,store_loyal,deal_engaged,web_heavy,catalog_engaged,revenue_band,education_phd,education_master,education_graduation,married,single,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift,propensity
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,3334,2,True,0,3,0,2211,0,1,1,0,0,1,11,0,0,1,1,0,1,1,1.02,0.869806292988248,0.6267283961246201,0.19771335406139331,0.7229266922575899
3139,1982,2n Cycle,Single,74116.0,0,0,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,3,11,0,3139,1,True,0,2,0,2052,0,0,1,0,0,1,11,0,0,0,0,1,0,1,0.62,0.8154578742655737,0.565994475723541,0.19693756997230077,0.643588165279886
2285,1954,Master,Together,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,2285,0,False,0,1,1,335,1,1,1,1,0,0,11,0,1,0,1,0,0,0,1.19,0.516577277873201,0.3262841262971486,0.19669045495644427,0.4460374082913702
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,1990,1,True,0,2,0,1797,0,0,1,0,0,1,11,1,0,0,0,1,1,1,0.62,0.8026078041156378,0.5340354232586343,0.19578169956918484,0.5465920604941503
7485,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,7485,0,False,0,1,2,138,0,0,0,1,0,0,11,1,0,0,0,1,1,0,0.1,0.4341217310934826,0.2584455374448932,0.19522749423393077,0.35431498728053157
1241,1984,2n Cycle,Married,14796.0,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,1241,0,False,1,1,1,51,1,0,0,0,1,0,11,0,0,0,1,0,0,0,0.85,0.4004246765344591,0.2399161844849958,0.19438776850955797,0.39452003450762757
4637,1954,PhD,Single,74637.0,0,0,2013-05-18,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,3,11,0,4637,1,True,0,2,0,1650,0,1,1,0,0,1,11,1,0,0,0,1,1,1,0.62,0.8286963372175031,0.6038844818554369,0.1938623017172983,0.5883658717422017
2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2964,0,False,0,1,0,72,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.4189661233041175,0.26198444663279974,0.19380431302792783,0.4202480288113072
7426,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,7426,0,False,0,1,2,198,0,0,1,1,0,0,11,0,0,0,1,0,1,0,0.1,0.44354063650669207,0.258443012062336,0.1929241394538056,0.4222225751239093
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,8360,0,False,0,1,2,198,0,0,1,1,0,0,11,0,0,0,1,0,0,0,0.1,0.44354063650669207,0.258443012062336,0.1929241394538056,0.4222225751239093
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,3712,1,True,0,2,0,259,0,0,1,0,0,0,11,0,0,1,0,1,0,0,0.7,0.561857794750748,0.3413667983492933,0.19125716074056415,0.48590637609584086
9504,1949,Master,Married,81698.0,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,9504,0,False,1,1,0,1008,1,0,1,0,0,1,11,0,1,0,1,0,1,1,1.1,0.7280869614069214,0.5543199703190155,0.19117331294485487,0.7114717166643202
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,5011,0,False,0,1,1,928,0,1,0,0,0,1,11,0,0,1,0,1,1,0,0.36,0.5934274481119653,0.4185920673238424,0.1909755920689304,0.5659176154485971
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,4518,0,False,0,1,1,1169,0,1,1,0,0,1,11,0,0,1,1,0,1,0,0.36,0.6445464859283229,0.5044539075783683,0.19011927158809125,0.7130020853646936
697,1969,Graduation,Together,74918.0,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,697,1,True,0,2,0,2047,0,1,1,0,0,1,11,0,0,1,1,0,1,1,0.84,0.8494554835547411,0.5971664280194653,0.18905644231856641,0.6483514781887066
6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,6398,0,False,0,1,1,50,1,0,0,0,1,0,11,0,0,0,1,0,1,0,0.5,0.3902298797154001,0.2370619639344408,0.18903892088459534,0.38636939096880085
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,3598,0,False,0,1,1,606,0,0,1,1,0,0,11,0,0,1,1,0,1,1,0.5,0.5901700474812072,0.4045008158792141,0.1886882388806056,0.5939379886997765
4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,4686,1,True,0,2,0,1686,1,1,1,0,0,1,11,1,0,0,0,1,1,1,1.0699999999999998,0.8466526793348081,0.5954865669814152,0.18847670042477482,0.6963246827036681
4477,1958,Graduation,Together,69096.0,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,3,11,0,4477,0,False,0,1,1,653,1,1,1,0,0,0,11,0,0,1,1,0,0,1,0.67,0.6312386831194512,0.47263685172989756,0.18712684400617613,0.6147758383219823
273,1970,Master,Married,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,3,11,0,273,1,True,0,2,2,151,0,0,0,1,0,0,11,0,1,0,1,0,1,1,1.04,0.4489933009232671,0.24799772966530664,0.18569421792775745,0.39653243232271557
10352,1963,Graduation,Widow,34213.0,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,10352,0,False,1,1,2,117,1,0,0,1,1,0,11,0,0,1,0,1,0,0,1.17,0.4405515859437805,0.26156626801292077,0.1856396467438337,0.4537736031889563
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,2797,0,False,0,1,1,1073,0,1,1,0,0,1,11,0,0,1,1,0,0,0,0.36,0.6359326142113886,0.4914896728714025,0.18529519443069536,0.6421200817564718
3104,1961,Graduation,Single,82332.0,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,3104,1,True,1,2,0,2006,0,1,1,0,0,1,11,0,0,1,0,1,1,0,1.19,0.8838062808756706,0.6002782852719815,0.18525719106961686,0.7515929903890085
4201,1962,Graduation,Single,57967.0,0,1,2013-03-03,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,3,11,0,4201,0,False,0,1,1,468,0,0,1,1,0,0,11,0,0,1,0,1,1,0,0.5,0.5536525285139942,0.3658021743824382,0.18362143817288232,0.5296501382564957
9952,1947,Master,Together,78093.0,0,0,2013-12-11,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,3,11,0,9952,0,False,0,1,0,1105,0,0,1,0,0,1,11,0,1,0,1,0,0,1,0.3,0.6407369440348557,0.5100483848607559,0.18251994999629914,0.5667602077076729
5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,5935,0,False,0,1,1,764,0,1,1,1,0,1,11,0,1,0,0,1,0,1,0.5800000000000001,0.5973646798856234,0.40059212350024836,0.18235567976757733,0.5052591899048718
6343,1959,Graduation,Married,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,6343,1,True,0,2,1,1518,1,1,1,0,0,1,11,0,0,1,1,0,1,1,1.29,0.8384299183301405,0.6279348468095793,0.18233889726113783,0.688277231642806
1029,1970,PhD,Together,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,1029,0,False,0,1,1,279,1,1,1,0,0,0,11,1,0,0,1,0,1,0,0.45,0.5313905432111606,0.3903482415285763,0.18195863614713748,0.4993715324692537
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,849,0,False,0,1,1,660,0,1,1,1,0,0,11,0,1,0,1,0,0,0,0.44,0.5863719465006635,0.39875441703358333,0.18152225375419898,0.5303110011781959
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,9805,0,False,0,1,1,660,0,1,1,1,0,0,11,0,1,0,1,0,1,1,0.44,0.5863719465006635,0.39875441703358333,0.18152225375419898,0.5303110011781959
5721,1956,PhD,Married,84117.0,0,0,2014-05-11,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,3,11,0,5721,1,True,0,2,0,1566,0,1,1,0,0,1,11,1,0,0,1,0,0,1,0.62,0.841315860264552,0.6343146787912558,0.18137147260222053,0.6272692666718228
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,4712,0,False,0,1,0,82,1,0,0,0,0,0,11,0,0,0,1,0,0,1,0.75,0.4409262155796927,0.27761247904452835,0.18101827710029594,0.3936758437363772
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,2937,0,False,0,1,1,871,0,1,1,1,0,1,11,1,0,0,0,1,1,1,0.42,0.6088060395595292,0.4499399723268968,0.17796380860182986,0.5511231653901532
3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,3551,0,False,0,1,1,198,1,0,1,0,0,0,11,0,1,0,1,0,1,1,0.61,0.5044005078366303,0.35476568239749284,0.17699998020375576,0.49149355819269214
9384,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,9384,0,False,0,1,2,606,0,0,1,1,0,0,11,0,0,1,1,0,0,0,0.32,0.5717859402606791,0.3863414413603346,0.17658673731772467,0.6027426606782834
3887,1970,Graduation,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,3887,0,False,1,1,1,106,1,0,0,0,1,0,11,0,0,1,0,1,0,1,1.0699999999999998,0.40480029215539537,0.24678271669671242,0.17648395896617758,0.4535720933838076
3010,1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,3010,3,True,0,4,0,2069,0,0,1,0,0,1,11,0,1,0,1,0,0,1,1.14,0.8628167244874573,0.6365171532869359,0.17643731097508236,0.697797440640396
8755,1946,Master,Married,68657.0,0,0,2013-02-20,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,3,11,0,8755,0,False,0,1,0,1196,1,0,1,0,0,1,11,0,1,0,1,0,1,1,0.75,0.6148442576535973,0.45506864211699216,0.17639812158378207,0.6064670807776709
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2371,0,False,0,1,2,81,1,0,0,1,0,0,11,0,0,1,1,0,1,1,1.07,0.45903912606870506,0.2502415943636393,0.17601849093547808,0.4344289197209582
10156,1975,Graduation,Single,84196.0,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,10156,0,False,0,1,1,1237,0,1,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.6359435126003108,0.524114067581375,0.17505154647388677,0.6433338743076605
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2587,0,False,0,1,1,20,1,0,0,0,0,0,11,1,0,0,1,0,1,0,0.75,0.4059853792176934,0.23472583675287179,0.17463606219356975,0.3867468121274597
4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,4603,0,False,0,1,1,656,0,1,1,0,0,1,11,1,0,0,1,0,1,1,0.14,0.5976449905640154,0.4258168394635359,0.17457860293823124,0.519973263086634
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,10356,0,False,0,1,2,32,1,0,0,0,0,0,11,1,0,0,0,1,1,0,0.27,0.42624181282926943,0.209174940079607,0.17457245147848502,0.3250864935255045
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,3439,0,False,0,1,2,296,0,0,1,1,0,0,11,0,0,1,1,0,1,1,0.32,0.4390182445674732,0.2630472172785828,0.1735642707396598,0.49997846705733484
7786,1986,PhD,Single,29999.0,1,0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,7786,0,False,0,1,1,160,1,0,0,1,1,0,11,1,0,0,0,1,0,0,0.78,0.41980441849550315,0.2711681361193597,0.1729295477782839,0.39407168780490215
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,1406,0,False,0,1,2,415,0,1,1,1,0,1,11,0,0,1,0,1,1,0,0.46,0.49557536503497146,0.30506004892002525,0.17239861153885178,0.5327819386613224
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,7055,0,False,0,1,1,1021,0,1,1,0,0,1,11,1,0,0,1,0,0,0,0.14,0.5919430997690632,0.44561376761364063,0.16958700698800414,0.5774161783792227
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1463,0,False,0,1,2,21,1,0,0,0,0,0,11,0,0,1,0,1,1,0,0.49,0.40734586923874533,0.19535435542971524,0.16932922752455137,0.3825676798991028
3967,1971,PhD,Married,78931.0,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,3967,0,False,0,1,0,943,1,0,1,0,0,1,11,1,0,0,1,0,0,0,0.5900000000000001,0.6774394573232712,0.5337039995552925,0.16888132945423365,0.6271056921494697
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,5735,1,True,0,2,0,2525,1,0,1,0,0,1,11,0,1,0,0,1,0,0,1.23,0.8438019427383108,0.5836207873727175,0.1684828567420007,0.7268008382964444
9653,1975,Graduation,Married,35797.0,0,1,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,9653,0,False,0,1,1,68,1,0,0,0,1,0,11,0,0,1,1,0,0,0,0.72,0.39684867196479323,0.2492529668781946,0.16761732356690298,0.44927645050697274
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,9949,0,False,0,1,2,877,0,0,1,1,1,1,11,0,0,1,1,0,1,0,0.21,0.5828367813104133,0.34540786594184264,0.16655321116236083,0.4950249545793968
1876,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,1876,0,False,0,1,0,85,1,0,0,0,0,0,11,0,0,1,1,0,1,1,0.97,0.4286741092331395,0.27063331202637453,0.16646078738300435,0.4216433909738673
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2326,0,False,0,1,0,85,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.4286741092331395,0.27063331202637453,0.16646078738300435,0.4216433909738673
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,10413,0,False,0,1,0,1089,0,0,1,0,0,1,11,0,0,1,1,0,1,1,0.36,0.6070320101837217,0.5382278347882842,0.16630826596602236,0.6525001713805896
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,10095,0,False,0,1,0,1293,1,1,1,0,0,1,11,1,0,0,0,1,1,1,0.5900000000000001,0.6842270629372837,0.5372177747881548,0.16556572083946253,0.6211391972781798
9743,1955,Graduation,Married,76998.0,0,1,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,9743,1,True,0,2,1,1910,0,1,1,0,0,1,11,0,0,1,1,0,1,0,0.84,0.8291046329220987,0.5881446578433235,0.16536657846312508,0.7371430874880229
1150,1899,PhD,Together,83532.0,0,0,2013-09-26,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,3,11,0,1150,1,True,0,2,0,1853,0,0,0,0,0,1,11,1,0,0,1,0,0,1,0.62,0.8412795563618173,0.5738000742998725,0.1642761596735468,0.6223083670050983
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,5453,1,True,0,2,0,2352,1,0,1,0,0,1,11,0,1,0,1,0,1,1,1.23,0.8706923851622601,0.626196290819501,0.1639922384077472,0.7539956418004427
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,8805,0,False,0,1,1,371,1,1,0,1,1,0,11,0,0,1,0,1,0,1,0.7,0.5248132608401532,0.3335627583643417,0.1629641591515246,0.5487554025782733
8975,1968,Graduation,Married,19514.0,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,0,8975,1,True,0,2,2,69,0,0,0,1,1,0,11,0,0,1,1,0,0,0,0.8500000000000001,0.39369434030268863,0.2522491946265473,0.16205337772543596,0.36345271232121845
6421,1961,Graduation,Together,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,6421,1,True,0,2,0,2116,0,0,1,0,0,1,11,0,0,1,1,0,1,1,0.84,0.8613074540966221,0.62271929468701,0.16135000963071933,0.71236818729185
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,6977,1,True,0,2,1,1921,0,1,1,0,0,1,11,0,0,1,1,0,1,1,0.84,0.8196014923094925,0.573861724451742,0.16117620744177125,0.748579722137289
9799,1968,PhD,Divorced,83664.0,1,1,2013-05-08,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,9799,0,False,0,1,2,1173,0,0,1,1,0,0,11,1,0,0,0,1,0,0,0.1,0.6018586198560403,0.46066712822572564,0.16054419183170882,0.5016573067584423
2406,1949,Graduation,Together,54591.0,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,2406,0,False,0,1,1,519,0,1,1,1,0,0,11,0,0,1,1,0,1,0,0.5,0.5568238052355745,0.3742610429744568,0.15946005722368925,0.5364896868498228
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,10395,0,False,0,1,1,101,1,0,0,1,1,0,11,0,0,0,0,1,0,0,0.78,0.3883319789859668,0.26247181817144083,0.15912001675766563,0.3455870326077586
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,10091,0,False,0,1,1,1067,0,1,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.5763524922130734,0.4318413660702988,0.15907736059858554,0.5505457399922977
3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,3,11,0,3503,0,False,0,1,0,974,0,1,1,0,0,1,11,0,0,1,0,1,1,0,0.36,0.6387876320713886,0.5186361446658798,0.15787455458635413,0.61361215564382
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,4227,0,False,0,1,2,55,0,0,0,1,0,0,11,0,1,0,1,0,1,1,0.56,0.3031475407415959,0.19634522265331283,0.15758938965575553,0.3270777833623044
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,4096,0,False,0,1,1,187,1,0,0,1,0,0,11,0,1,0,0,1,1,0,0.89,0.4435366873343604,0.28815637206274713,0.15744876288556242,0.448052480157426
7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,7912,1,True,0,2,1,103,0,0,0,0,1,0,11,0,0,1,1,0,0,0,0.75,0.3960784207169586,0.24385908397186098,0.1567645753480502,0.4261905692302408
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,8786,0,False,0,1,1,450,0,1,1,1,0,0,11,0,1,0,1,0,1,1,0.44,0.5090683799520914,0.3681280453577258,0.15663264070855035,0.5122888909798637
4543,1980,Graduation,Married,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,4543,1,True,0,2,0,1919,0,0,1,0,0,1,11,0,0,1,1,0,1,1,0.84,0.8400814755912696,0.6040389894812612,0.15592385809456927,0.6536135422251562
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,1958,0,False,0,1,1,660,0,1,1,1,0,0,11,1,0,0,1,0,1,1,0.28,0.5640784594317038,0.39100193450891313,0.15458786097847382,0.5720190962544957
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,535,0,False,0,1,0,778,1,0,1,0,0,1,11,0,0,1,0,1,1,1,0.81,0.7023659382024812,0.5502139725491386,0.15398021395887973,0.6661369763826119
6255,1952,Master,Together,70545.0,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,6255,0,False,0,1,1,334,1,0,1,0,0,0,11,0,1,0,1,0,1,0,0.61,0.5361630934634071,0.43352659161566,0.15185889438684522,0.5616375623274048
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,2975,1,True,0,2,1,1956,0,1,1,0,0,1,11,0,0,1,1,0,1,1,0.84,0.8508693314999652,0.60596683671104,0.151780768648916,0.6997701968267477
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,10905,0,False,1,1,2,252,1,0,1,1,1,0,11,0,0,1,1,0,0,0,0.87,0.4479916209514814,0.28387587608068493,0.15123491001481187,0.5736258720559317
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,9733,1,True,0,2,1,80,0,0,0,0,0,0,11,0,0,0,1,0,1,1,0.78,0.3808610141023133,0.22934822488416381,0.1507643468115459,0.3203862730585981
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,3839,0,False,0,1,2,88,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0.4000000000000001,0.3787079684889049,0.22432118852319008,0.14960806083116224,0.2960942906919892
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,5832,0,False,0,1,0,1263,0,0,1,0,0,1,11,0,0,0,1,0,1,1,0.14,0.6466322171177074,0.5331132503546352,0.1488504057645256,0.6535166653863572
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,10343,0,False,0,1,0,1345,1,0,1,0,0,1,11,0,0,0,0,1,0,0,0.5900000000000001,0.6244067800263107,0.49965813820046445,0.1473841166595396,0.59830470967503
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,5107,1,True,0,2,2,49,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0.6,0.38304665893088613,0.23872546041084286,0.14625290316641604,0.28463499876248943
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,263,0,False,1,1,0,145,1,0,0,0,1,0,11,1,0,0,0,1,0,0,0.55,0.4425788621752621,0.27765124359051047,0.14619489500659089,0.47817165172048004
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,8486,0,False,0,1,1,367,1,1,0,1,1,0,11,0,1,0,1,0,0,0,0.94,0.4635217130953983,0.2909449132795262,0.14458435708605472,0.5245515371893551
3933,1980,Graduation,Together,44010.0,1,0,2012-10-13,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0,3933,0,False,0,1,1,662,0,1,1,1,1,0,11,0,0,1,1,0,1,1,0.25,0.45388922617564553,0.29735080475725684,0.14403330531505004,0.5947007607794077
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,10477,0,False,0,1,1,102,1,0,0,0,0,0,11,1,0,0,1,0,0,0,0.75,0.44591740915891714,0.26283958739102314,0.14292765268755922,0.4008234342391747
8180,1952,Master,Divorced,59354.0,1,1,2013-11-15,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,3,11,0,8180,0,False,0,1,2,310,0,1,1,1,0,0,11,0,1,0,0,1,0,0,0.26,0.4529989781644602,0.3160663136330292,0.1425196074028478,0.4146433902482914
