id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,customer_id,prior_accepts,accepted_any_prior,response_last_campaign,campaign_touch_total,children,total_spend,high_recency,web_loyal,store_loyal,deal_engaged,web_heavy,catalog_engaged,revenue_band,education_phd,education_master,education_graduation,married,single,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift,propensity
6233,1976,Graduation,Married,65991.0,0,1,2012-09-07,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,3,11,0,6233,0,False,0,1,1,971,1,1,1,1,0,1,11,0,0,1,1,0,1,1,1.09,0.6278872642798118,0.4160370378648816,0.225437189665054,0.7087738742364005
5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,5332,0,False,0,1,0,1066,1,0,1,0,0,1,11,0,0,0,1,0,1,1,0.5900000000000001,0.7198504097313092,0.542326179548448,0.22515005796121493,0.6459712600217906
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,8360,0,False,0,1,2,198,0,0,1,1,0,0,11,0,0,0,1,0,0,0,0.1,0.4435406365066922,0.258443012062336,0.2249585303473171,0.4222225751239093
7426,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,7426,0,False,0,1,2,198,0,0,1,1,0,0,11,0,0,0,1,0,1,0,0.1,0.4435406365066922,0.258443012062336,0.2249585303473171,0.4222225751239093
4637,1954,PhD,Single,74637.0,0,0,2013-05-18,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,3,11,0,4637,1,True,0,2,0,1650,0,1,1,0,0,1,11,1,0,0,0,1,1,1,0.62,0.828696337217503,0.6038844818554369,0.22354046359086904,0.5883658717422017
4607,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,4607,0,False,0,1,0,777,1,0,1,0,0,1,11,0,0,1,1,0,0,1,0.81,0.6936747997424584,0.47144276255651923,0.2230462259583537,0.6618555474367812
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,9970,0,False,0,1,1,162,1,0,1,0,0,0,11,0,0,1,1,0,1,1,0.67,0.5386049113694191,0.33179234454264145,0.21899924366832232,0.49563582736446476
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,9449,0,False,0,1,1,605,0,1,1,0,0,0,11,1,0,0,0,1,1,1,0.0,0.5935699005476233,0.5006024293717718,0.2179048818003381,0.5029457731039036
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,10413,0,False,0,1,0,1089,0,0,1,0,0,1,11,0,0,1,1,0,1,1,0.36,0.6070320101837217,0.5382278347882843,0.2167983968051517,0.6525001713805896
10352,1963,Graduation,Widow,34213.0,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,10352,0,False,1,1,2,117,1,0,0,1,1,0,11,0,0,1,0,1,0,0,1.17,0.4405515859437805,0.2615662680129208,0.21622081323036293,0.4537736031889563
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,9805,0,False,0,1,1,660,0,1,1,1,0,0,11,0,1,0,1,0,1,1,0.44,0.5863719465006635,0.39875441703358333,0.21620785074526444,0.5303110011781959
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,849,0,False,0,1,1,660,0,1,1,1,0,0,11,0,1,0,1,0,0,0,0.44,0.5863719465006635,0.39875441703358333,0.21620785074526444,0.5303110011781959
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,6218,1,True,0,2,1,499,0,1,1,0,0,0,11,0,0,1,1,0,0,0,0.7,0.6290982738123286,0.39913585679929814,0.21619049039117968,0.579857083305828
2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,2681,0,False,0,1,0,461,1,0,1,0,0,1,11,0,0,0,1,0,1,1,0.5900000000000001,0.6193878084137641,0.4413424646895067,0.21575816528667324,0.6182415171502896
7873,1973,PhD,Together,63516.0,1,1,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,3,11,0,7873,0,False,0,1,2,300,1,0,1,1,0,0,11,1,0,0,1,0,1,1,0.55,0.5339851925690562,0.3566292433228467,0.21534923707927864,0.5236153759676923
8779,1985,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,8779,1,True,1,2,1,172,1,0,0,1,1,0,11,0,0,0,1,0,0,0,1.61,0.5547914056616841,0.3007694587612503,0.21475704865921733,0.5470636794079474
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,1406,0,False,0,1,2,415,0,1,1,1,0,1,11,0,0,1,0,1,1,0,0.46,0.49557536503497157,0.30506004892002525,0.21398834810151518,0.5327819386613224
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,1958,0,False,0,1,1,660,0,1,1,1,0,0,11,1,0,0,1,0,1,1,0.28,0.5640784594317039,0.39100193450891313,0.21310318783223223,0.5720190962544957
10983,1952,Graduation,Together,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,10983,0,False,0,1,0,930,1,1,1,0,0,1,11,0,0,1,1,0,1,1,0.81,0.7069713139509027,0.48278082898969754,0.21217627355041727,0.7253524951313944
965,1971,Graduation,Divorced,55635.0,0,1,2012-11-13,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,3,11,0,965,0,False,0,1,1,590,0,1,1,1,0,1,11,0,0,1,0,1,0,0,0.64,0.5700191930741022,0.35452470498110544,0.21154514333433186,0.5542320411023522
7617,1974,Graduation,Single,42373.0,1,1,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,3,11,0,7617,0,False,0,1,2,163,0,0,1,1,0,0,11,0,0,1,0,1,1,0,0.32,0.35032835935973544,0.2339745549344966,0.20959899447924932,0.4014069503549324
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,3839,0,False,0,1,2,88,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0.4000000000000001,0.37870796848890487,0.22432118852319008,0.20781234682269437,0.2960942906919892
1029,1970,PhD,Together,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,1029,0,False,0,1,1,279,1,1,1,0,0,0,11,1,0,0,1,0,1,0,0.45,0.5313905432111607,0.3903482415285763,0.20630544709367318,0.4993715324692537
1150,1899,PhD,Together,83532.0,0,0,2013-09-26,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,3,11,0,1150,1,True,0,2,0,1853,0,0,0,0,0,1,11,1,0,0,1,0,0,1,0.62,0.8412795563618173,0.5738000742998723,0.20509577231821027,0.6223083670050983
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,8486,0,False,0,1,1,367,1,1,0,1,1,0,11,0,1,0,1,0,0,0,0.94,0.4635217130953983,0.29094491327952615,0.20504780515379575,0.5245515371893551
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,3,11,0,1012,0,False,0,1,1,884,1,1,1,1,0,0,11,0,0,1,0,1,1,0,0.95,0.5883788074396086,0.4325462449707148,0.20459288728445618,0.6583159718798103
2406,1949,Graduation,Together,54591.0,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,2406,0,False,0,1,1,519,0,1,1,1,0,0,11,0,0,1,1,0,1,0,0.5,0.5568238052355745,0.3742610429744568,0.20403795807798503,0.5364896868498228
367,1978,2n Cycle,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,367,0,False,0,1,1,577,0,1,1,1,1,0,11,0,0,0,1,0,0,0,0.33,0.40060382665162103,0.27898914159975824,0.2024791724936822,0.5092110828629666
9653,1975,Graduation,Married,35797.0,0,1,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,9653,0,False,0,1,1,68,1,0,0,0,1,0,11,0,0,1,1,0,0,0,0.72,0.39684867196479323,0.2492529668781946,0.19802682786339318,0.44927645050697274
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,4227,0,False,0,1,2,55,0,0,0,1,0,0,11,0,1,0,1,0,1,1,0.56,0.3031475407415959,0.19634522265331283,0.19406354031737608,0.3270777833623044
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,5626,0,False,0,1,0,463,1,0,1,0,0,0,11,1,0,0,0,1,0,0,0.45,0.6123047117672574,0.43276262950484923,0.19330425594120565,0.5367962940749746
3525,1970,Graduation,Together,38200.0,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3525,0,False,0,1,2,17,1,0,0,0,0,0,11,0,0,1,1,0,0,1,0.79,0.3867967332427212,0.1996921271801724,0.19314961550760346,0.3922359241106165
8755,1946,Master,Married,68657.0,0,0,2013-02-20,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,3,11,0,8755,0,False,0,1,0,1196,1,0,1,0,0,1,11,0,1,0,1,0,1,1,0.75,0.6148442576535973,0.45506864211699216,0.19303882649332885,0.6064670807776709
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2587,0,False,0,1,1,20,1,0,0,0,0,0,11,1,0,0,1,0,1,0,0.75,0.40598537921769334,0.23472583675287179,0.19147039838143717,0.3867468121274597
10156,1975,Graduation,Single,84196.0,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,10156,0,False,0,1,1,1237,0,1,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.6359435126003108,0.524114067581375,0.19118904577786883,0.6433338743076605
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,10343,0,False,0,1,0,1345,1,0,1,0,0,1,11,0,0,0,0,1,0,0,0.5900000000000001,0.6244067800263107,0.49965813820046445,0.1899468592741114,0.59830470967503
4988,1948,PhD,Married,34469.0,1,1,2014-05-04,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0,4988,0,False,0,1,2,62,0,0,0,1,0,0,11,1,0,0,1,0,1,0,0.4000000000000001,0.310407612356914,0.18890741378896522,0.18988813736269364,0.3094211113490675
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,9949,0,False,0,1,2,877,0,0,1,1,1,1,11,0,0,1,1,0,1,0,0.21,0.5828367813104133,0.34540786594184264,0.18822581087909115,0.4950249545793968
10196,1978,Graduation,Married,71427.0,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,10196,0,False,0,1,2,614,1,1,1,0,0,0,11,0,0,1,1,0,0,0,0.49,0.6162156565118974,0.4408521693764165,0.18737204815999886,0.6445713353906452
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2326,0,False,0,1,0,85,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.4286741092331395,0.27063331202637453,0.1868250330571811,0.4216433909738673
1876,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,1876,0,False,0,1,0,85,1,0,0,0,0,0,11,0,0,1,1,0,1,1,0.97,0.4286741092331395,0.27063331202637453,0.1868250330571811,0.4216433909738673
7214,1957,Graduation,Married,62187.0,0,0,2013-07-05,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,7214,0,False,0,1,0,1283,0,0,1,0,0,1,11,0,0,1,1,0,0,1,0.36,0.6018402266181626,0.46923375383215954,0.18664332345468687,0.5683010208138877
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2371,0,False,0,1,2,81,1,0,0,1,0,0,11,0,0,1,1,0,1,1,1.07,0.45903912606870506,0.2502415943636393,0.1860782113111707,0.4344289197209582
4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,4127,1,True,1,2,1,1529,0,1,1,0,0,1,11,1,0,0,1,0,1,1,0.97,0.8686350961856363,0.5952369347484748,0.1850291124873093,0.737284359722618
5153,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,5153,1,True,1,2,1,1529,0,1,1,0,0,1,11,1,0,0,1,0,1,1,0.97,0.8686350961856363,0.5952369347484748,0.1850291124873093,0.737284359722618
1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,1071,0,False,0,1,1,1034,1,1,1,1,0,1,11,1,0,0,0,1,1,1,0.87,0.6632176264766269,0.47204872810231013,0.18138865282549982,0.6424774186332872
5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,5935,0,False,0,1,1,764,0,1,1,1,0,1,11,0,1,0,0,1,0,1,0.5800000000000001,0.5973646798856234,0.4005921235002484,0.18129839347446922,0.5052591899048718
988,1965,Graduation,Married,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,988,1,True,0,2,0,1193,0,1,1,0,0,1,11,0,0,1,1,0,0,0,0.84,0.7987637941654515,0.5163029627491721,0.18109911309066654,0.677206848967047
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,3439,0,False,0,1,2,296,0,0,1,1,0,0,11,0,0,1,1,0,1,1,0.32,0.4390182445674732,0.2630472172785828,0.18096948888166078,0.49997846705733484
7072,1973,Graduation,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,7072,0,False,0,1,1,1335,0,1,0,0,0,1,11,0,0,1,1,0,0,0,0.36,0.5766701548842771,0.45442541310458645,0.17841328124163552,0.6304207505177601
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,4712,0,False,0,1,0,82,1,0,0,0,0,0,11,0,0,0,1,0,0,1,0.75,0.4409262155796927,0.27761247904452835,0.17638439169499878,0.3936758437363772
5628,1982,Graduation,Together,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,5628,1,True,0,2,0,1665,1,1,1,0,0,1,11,0,0,1,1,0,1,1,1.29,0.8040646358935563,0.5289896405701594,0.17490553499810804,0.7685754641124105
4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,4698,0,False,0,1,0,410,0,1,1,0,0,0,11,1,0,0,1,0,1,1,0.0,0.48896558723456024,0.3711873241729452,0.17467096630719184,0.45438771238704595
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,7101,0,False,0,1,1,1198,1,1,1,1,1,1,11,1,0,0,0,1,1,1,0.62,0.5685221352896579,0.3923611313348863,0.17408535756894966,0.6562028410887332
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,2561,1,True,0,2,1,1371,0,0,1,1,1,1,11,0,0,1,0,1,1,1,0.87,0.757242257091701,0.47765054595798545,0.17160692108690492,0.624798666664732
1245,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,1245,1,True,0,2,1,1371,0,0,1,1,1,1,11,0,0,1,0,1,0,1,0.87,0.757242257091701,0.47765054595798545,0.17160692108690492,0.624798666664732
5185,1955,Graduation,Married,74268.0,0,0,2013-02-14,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,3,11,0,5185,0,False,0,1,0,892,0,0,1,0,0,1,11,0,0,1,1,0,1,1,0.36,0.6180257759963121,0.4842874871902214,0.1713257185415723,0.6145607259423677
10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,10846,1,True,0,2,1,629,1,1,1,1,0,0,11,0,1,0,1,0,0,1,1.37,0.6287031356180912,0.34329032368751444,0.17119140039709604,0.6040661251837731
11181,1949,PhD,Married,156924.0,0,0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,11181,0,False,0,1,0,8,0,0,0,0,0,0,11,1,0,0,1,0,1,1,0.0,0.38442254048170027,0.3385179128899018,0.17104376811541605,0.6186372374104878
9504,1949,Master,Married,81698.0,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,9504,0,False,1,1,0,1008,1,0,1,0,0,1,11,0,1,0,1,0,1,1,1.1,0.7280869614069215,0.5543199703190155,0.17100215254883916,0.7114717166643202
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,232,0,False,0,1,1,530,1,0,1,0,0,0,11,0,0,1,0,1,0,1,0.67,0.6154900288822073,0.4277656509095099,0.1706522159446418,0.5765749712389985
3933,1980,Graduation,Together,44010.0,1,0,2012-10-13,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0,3933,0,False,0,1,1,662,0,1,1,1,1,0,11,0,0,1,1,0,1,1,0.25,0.4538892261756454,0.29735080475725684,0.1700741593180196,0.5947007607794077
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,295,0,False,0,1,0,1157,0,0,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.624654316979942,0.5665425684053298,0.1697920789541263,0.62525197964203
3887,1970,Graduation,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,3887,0,False,1,1,1,106,1,0,0,0,1,0,11,0,0,1,0,1,0,1,1.0699999999999998,0.40480029215539537,0.24678271669671237,0.16968022160304833,0.4535720933838076
9246,1985,Master,Together,40101.0,1,0,2012-10-14,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,3,11,0,9246,0,False,0,1,1,415,0,1,1,1,0,0,11,0,1,0,1,0,0,1,0.44,0.42540319552139294,0.29979404685293165,0.1677804897006136,0.4472070161463178
5512,1977,Master,Married,55842.0,0,1,2014-05-23,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,5512,0,False,0,1,1,518,1,1,1,0,0,0,11,0,1,0,1,0,1,0,0.61,0.5535188440706581,0.3918931533244531,0.16740741639453843,0.5556458874180104
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,3598,0,False,0,1,1,606,0,0,1,1,0,0,11,0,0,1,1,0,1,1,0.5,0.5901700474812072,0.4045008158792141,0.16645217530918385,0.5939379886997765
1092,1980,Graduation,Married,61014.0,0,1,2012-08-11,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,3,11,0,1092,0,False,0,1,1,1147,1,1,0,1,0,1,11,0,0,1,1,0,1,0,1.09,0.6215273270380753,0.37949471508575977,0.16626847296437358,0.695520126454758
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,10477,0,False,0,1,1,102,1,0,0,0,0,0,11,1,0,0,1,0,0,0,0.75,0.44591740915891714,0.2628395873910232,0.16492400065226137,0.4008234342391747
4084,1975,Graduation,Together,60934.0,0,1,2014-01-17,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,3,11,0,4084,0,False,0,1,1,873,0,1,1,0,0,1,11,0,0,1,1,0,1,1,0.36,0.6307940650329056,0.4189869858782353,0.16349211049688384,0.59856822564648
948,1971,Graduation,Single,10245.0,1,0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,3,11,0,948,0,False,0,1,1,41,0,0,0,1,0,0,11,0,0,1,0,1,0,0,0.8,0.37747131150782154,0.2284168234395821,0.1634393703096817,0.28689524847461595
4023,1970,Graduation,Married,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,4023,0,False,1,1,1,115,1,0,0,1,1,0,11,0,0,1,1,0,1,1,1.35,0.43743771287577826,0.27502040605330935,0.1633007301390097,0.48520546705409445
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,9971,0,False,0,1,1,506,1,0,1,0,0,1,11,1,0,0,1,0,0,1,0.5900000000000001,0.6178649931492779,0.43601445065326205,0.16329012761123263,0.5620152106787937
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,8584,0,False,0,1,0,1165,0,0,1,0,0,1,11,1,0,0,1,0,1,1,0.14,0.6345606002784333,0.543601923140694,0.1628989821744512,0.5567029063700083
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,535,0,False,0,1,0,778,1,0,1,0,0,1,11,0,0,1,0,1,1,1,0.81,0.7023659382024812,0.5502139725491386,0.16273132741288415,0.6661369763826119
3194,1974,PhD,Single,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,3194,0,False,0,1,0,1230,0,0,1,0,0,1,11,1,0,0,0,1,1,0,0.14,0.5792909432222895,0.5265360814447531,0.16111963527533227,0.5703917568734875
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,5734,0,False,0,1,2,91,0,0,0,0,0,0,11,1,0,0,1,0,0,1,-0.18,0.4012967076507644,0.27975733286321436,0.15785761657289138,0.37997636319602035
8405,1979,Graduation,Divorced,68274.0,1,1,2013-09-30,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,3,11,0,8405,0,False,0,1,2,305,0,0,1,0,0,0,11,0,0,1,0,1,1,0,0.04,0.48992757973539225,0.3762094336338892,0.15760293343102336,0.4780675508710343
6336,1960,Graduation,Married,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,6336,0,False,0,1,2,48,0,0,0,1,0,0,11,0,0,1,1,0,0,0,0.6200000000000001,0.2843671323212525,0.18636540040186125,0.15709293739941607,0.3782116605796349
10581,1977,Graduation,Married,41124.0,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,10581,0,False,0,1,1,506,0,1,0,1,1,1,11,0,0,1,1,0,1,0,0.39,0.47845783657826474,0.2984579612210462,0.15470176427687332,0.5631297465098384
7366,1982,Master,Single,75777.0,0,0,2013-07-04,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,3,11,1,7366,2,True,1,3,0,1438,1,0,1,0,0,1,11,0,1,0,0,1,1,1,1.7599999999999998,0.8800829153286238,0.593374543778209,0.15452855680884614,0.7156782552017169
3955,1965,Graduation,Divorced,4861.0,0,0,2014-06-22,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,3955,0,False,0,1,0,6,1,0,0,0,1,0,11,0,0,1,0,1,0,0,0.72,0.3438205213698288,0.19294058587905955,0.1539554990025366,0.2826945653543086
9799,1968,PhD,Divorced,83664.0,1,1,2013-05-08,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,9799,0,False,0,1,2,1173,0,0,1,1,0,0,11,1,0,0,0,1,0,0,0.1,0.6018586198560403,0.46066712822572564,0.1538450872834076,0.5016573067584423
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,8786,0,False,0,1,1,450,0,1,1,1,0,0,11,0,1,0,1,0,1,1,0.44,0.5090683799520914,0.3681280453577258,0.15342271640545888,0.5122888909798637
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,1584,0,False,0,1,1,482,0,1,1,1,1,0,11,0,0,1,1,0,0,0,0.25,0.3942824442567183,0.27021157004803315,0.1533016076234768,0.5514707225172362
8180,1952,Master,Divorced,59354.0,1,1,2013-11-15,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,3,11,0,8180,0,False,0,1,2,310,0,1,1,1,0,0,11,0,1,0,0,1,0,0,0.26,0.4529989781644602,0.3160663136330291,0.1526538386874299,0.4146433902482914
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,850,0,False,0,1,1,757,1,1,1,0,0,1,11,0,0,1,0,1,1,0,0.81,0.6797857830217621,0.47456893384131554,0.15229931684614498,0.6358943869204697
8594,1958,PhD,Widow,50520.0,0,1,2014-01-28,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,3,11,0,8594,0,False,0,1,1,135,1,0,0,0,0,0,11,1,0,0,0,1,0,1,0.45,0.4201658049181607,0.2876979961759836,0.1516340902455229,0.4292728321315816
